date,VTI_close,VOO_close,SPY_close,SCHD_close
2014-12-26,107.36,191.15,208.44,40.5
2014-12-29,107.59,191.42,208.72,40.42
2014-12-30,107.06,190.38,207.6,40.24
2014-12-31,106.0,188.4,205.54,39.85
2015-01-02,105.92,188.4,205.43,39.81
2015-01-05,104.1,185.09,201.72,39.25
2015-01-06,103.08,183.27,199.82,39.01
2015-01-07,104.31,185.56,202.31,39.47
2015-01-08,106.15,188.82,205.9,40.2
2015-01-09,105.27,187.23,204.25,39.89
2015-01-12,104.52,185.84,202.65,39.67
2015-01-13,104.28,185.35,202.08,39.58
2015-01-14,103.71,184.26,200.86,39.39
2015-01-15,102.66,182.54,199.02,39.24
2015-01-16,104.0199,184.8,201.63,39.77
2015-01-20,104.17,185.26,202.06,39.81
2015-01-21,104.64,186.23,203.08,39.98
2015-01-22,106.23,189.08,206.1,40.45
2015-01-23,105.75,188.04,204.97,39.94
2015-01-26,106.19,188.41,205.45,39.98
2015-01-27,104.95,185.9401,202.74,39.37
2015-01-28,103.53,183.49,200.14,38.86
2015-01-29,104.52,185.27,201.99,39.24
2015-01-30,103.1,182.99,199.45,38.61
2015-02-02,104.26,185.09,201.92,39.15
2015-02-03,105.86,187.79,204.84,39.76
2015-02-04,105.49,187.15,204.06,39.66
2015-02-05,106.65,189.05,206.12,40.05
2015-02-06,106.33,188.52,205.55,40.0
2015-02-09,105.8,187.66,204.63,39.81
2015-02-10,106.88,189.66,206.81,40.22
2015-02-11,106.93,189.79,206.93,40.22
2015-02-12,107.96,191.55,208.92,40.54
2015-02-13,108.47,192.39,209.78,40.69
2015-02-17,108.64,192.7,210.11,40.67
2015-02-18,108.7,192.74,210.13,40.58
2015-02-19,108.67,192.61,209.98,40.51
2015-02-20,109.28,193.78,211.24,40.65
2015-02-23,109.27,193.73,211.21,40.57
2015-02-24,109.52,194.3,211.81,40.77
2015-02-25,109.48,194.09,211.63,40.77
2015-02-26,109.41,193.87,211.38,40.7
2015-02-27,109.02,193.2,210.66,40.63
2015-03-02,109.69,194.47,211.99,40.82
2015-03-03,109.24,193.64,211.12,40.61
2015-03-04,108.8,192.83,210.23,40.39
2015-03-05,108.97,193.04,210.46,40.38
2015-03-06,107.46,190.31,207.5,39.74
2015-03-09,107.86,191.12,208.36,39.9
2015-03-10,106.22,187.98,204.98,39.3
2015-03-11,106.14,187.54,204.5,39.18
2015-03-12,107.47,189.96,207.1,39.52
2015-03-13,106.87,188.8,205.83,39.33
2015-03-16,108.21,191.38,208.58,39.78
2015-03-17,108.0,190.73,207.96,39.58
2015-03-18,109.24,193.0,210.46,40.02
2015-03-19,108.85,192.11,209.5,39.77
2015-03-20,109.76,193.85,210.41,40.17
2015-03-23,109.57,192.52,210.0,39.95
2015-03-24,108.99,191.4,208.82,39.69
2015-03-25,106.79,188.61,205.76,39.16
2015-03-26,106.58,188.14,205.27,39.09
2015-03-27,106.87,188.53,205.74,39.23
2015-03-30,108.23,190.88,208.25,39.7
2015-03-31,107.25,189.2,206.43,39.41
2015-04-01,107.05,188.59,205.7,39.19
2015-04-02,107.39,189.15,206.44,39.26
2015-04-06,108.13,190.48,207.83,39.57
2015-04-07,107.77,189.97,207.28,39.56
2015-04-08,108.23,190.66,207.98,39.56
2015-04-09,108.61,191.49,208.9,39.71
2015-04-10,109.12,192.54,210.04,39.88
2015-04-13,108.69,191.67,209.09,39.68
2015-04-14,108.85,192.02,209.49,39.8
2015-04-15,109.4,192.9,210.43,40.02
2015-04-16,109.35,192.83,210.37,39.95
2015-04-17,108.08,190.59,207.95,39.516
2015-04-20,108.96,192.33,209.85,39.94
2015-04-21,108.93,192.14,209.6,39.86
2015-04-22,109.39,193.09,210.63,40.03
2015-04-23,109.73,193.59,211.16,40.03
2015-04-24,109.85,193.98,211.65,40.14
2015-04-27,109.28,193.21,210.77,40.03
2015-04-28,109.57,193.81,211.44,40.22
2015-04-29,109.09,193.02,210.57,40.03
2015-04-30,107.91,191.1,208.46,39.71
2015-05-01,108.9,193.1,210.72,40.06
2015-05-04,109.28,193.7,211.32,40.1
2015-05-05,107.98,191.44,208.9,39.74
2015-05-06,107.68,190.67,208.04,39.58
2015-05-07,108.09,191.44,208.87,39.7
2015-05-08,109.45,193.95,211.62,40.21
2015-05-11,108.99,193.02,210.61,40.03
2015-05-12,108.67,192.46,209.98,39.91
2015-05-13,108.73,192.52,210.02,39.95
2015-05-14,109.81,194.53,212.21,40.38
2015-05-15,109.94,194.73,212.44,40.45
2015-05-18,110.35,195.33,213.1,40.43
2015-05-19,110.3,195.23,213.03,40.33
2015-05-20,110.23,195.1,212.88,40.33
2015-05-21,110.51,195.69,213.5,40.39
2015-05-22,110.3,195.26,212.99,40.19
2015-05-26,109.15,193.16,210.7,39.84
2015-05-27,110.15,194.94,212.7,40.11
2015-05-28,110.05,194.76,212.46,40.08
2015-05-29,109.31,193.49,211.14,39.91
2015-06-01,109.58,193.94,211.57,39.88
2015-06-02,109.5,193.74,211.36,39.83
2015-06-03,109.88,194.27,211.92,39.82
2015-06-04,109.0,192.69,210.13,39.44
2015-06-05,108.91,192.3,209.77,39.21
2015-06-08,108.24,191.11,208.42,39.04
2015-06-09,108.15,191.06,208.45,39.06
2015-06-10,109.47,193.33,210.96,39.48
2015-06-11,109.78,193.93,211.65,39.6
2015-06-12,109.06,192.51,209.93,39.28
2015-06-15,108.56,191.62,209.1,39.03
2015-06-16,109.16,192.74,210.25,39.25
2015-06-17,109.34,193.07,210.59,39.38
2015-06-18,110.42,194.98,212.71,39.77
2015-06-19,109.94,193.85,210.81,39.57
2015-06-22,110.61,194.27,211.89,39.53
2015-06-23,110.72,194.41,212.05,39.46
2015-06-24,109.88,193.02,210.51,39.17
2015-06-25,109.54,192.42,209.83,39.05
2015-06-26,109.01,192.42,209.9,39.04
2015-06-29,106.73,188.35,205.47,38.32
2015-06-30,107.02,188.84,205.89,38.29
2015-07-01,107.72,190.27,207.57,38.55
2015-07-02,107.58,190.13,207.32,38.539
2015-07-06,107.3,189.58,206.67,38.4
2015-07-07,107.89,190.75,208.01,38.78
2015-07-08,106.09,187.51,204.53,38.28
2015-07-09,106.31,187.85,204.8,38.28
2015-07-10,107.6,190.24,207.48,38.67
2015-07-13,108.82,192.37,209.76,39.09
2015-07-14,109.31,193.22,210.72,39.19
2015-07-15,109.17,193.14,210.63,39.07
2015-07-16,109.93,194.62,212.27,39.32
2015-07-17,109.96,194.85,212.47,39.14
2015-07-20,109.97,194.94,212.62,39.12
2015-07-21,109.49,194.17,211.76,38.83
2015-07-22,109.33,193.79,211.29,38.65
2015-07-23,108.7,192.68,210.14,38.48
2015-07-24,107.56,190.67,207.94,38.06
2015-07-27,106.85,189.59,206.74,37.9
2015-07-28,108.12,191.89,209.31,38.45
2015-07-29,108.86,193.25,210.77,38.7262
2015-07-30,108.95,193.28,210.82,38.7
2015-07-31,108.84,192.95,210.45,38.56
2015-08-03,108.45,192.35,209.73,38.43
2015-08-04,108.27,191.97,209.32,38.42
2015-08-05,108.64,192.64,210.1,38.6
2015-08-06,107.74,191.17,208.35,38.37
2015-08-07,107.43,190.67,207.92,38.2
2015-08-10,108.77,193.09,210.63,38.69
2015-08-11,107.79,191.32,208.66,38.43
2015-08-12,107.9,191.49,208.92,38.55
2015-08-13,107.75,191.28,208.7,38.43
2015-08-14,108.16,192.02,209.36,38.565
2015-08-17,108.85,193.09,210.56,38.69
2015-08-18,108.57,192.5,209.93,38.56
2015-08-19,107.6,190.98,208.28,38.2
2015-08-20,105.26,186.97,204.01,37.66
2015-08-21,102.23,181.04,197.63,36.59
2015-08-24,98.12,173.66,189.5,35.265
2015-08-25,96.95,171.55,187.23,34.63
2015-08-26,100.47,178.36,194.68,35.89
2015-08-27,102.9,182.72,199.16,36.67
2015-08-28,102.98,182.72,199.24,36.71
2015-08-31,102.21,181.11,197.54,36.51
2015-09-01,99.21,175.58,191.77,35.51
2015-09-02,101.08,179.12,195.41,36.13
2015-09-03,101.2,179.27,195.65,36.27
2015-09-04,99.76,176.49,192.59,35.69
2015-09-08,102.28,181.01,197.46,36.56
2015-09-09,100.88,178.57,194.76,35.99
2015-09-10,101.4,179.57,195.85,36.1
2015-09-11,101.86,180.32,196.74,36.25
2015-09-14,101.47,179.64,195.98,36.07
2015-09-15,102.75,181.98,198.45,36.57
2015-09-16,103.62,183.57,200.14,36.9
2015-09-17,103.48,183.09,199.7,36.89
2015-09-18,101.84,180.13,195.36,36.3
2015-09-21,102.25,180.1,196.44,36.21
2015-09-22,100.88,177.75,193.9,35.84
2015-09-23,100.68,177.43,193.6,35.75
2015-09-24,100.32,176.88,192.93,35.74
2015-09-25,99.61,176.76,192.87,35.84
2015-09-28,96.94,172.31,187.91,35.27
2015-09-29,96.92,172.4,188.08,35.4
2015-09-30,98.72,175.71,191.59,35.95
2015-10-01,98.92,176.2,192.13,35.9
2015-10-02,100.36,178.75,195.0,36.49
2015-10-05,102.21,181.96,198.47,37.19
2015-10-06,101.88,181.35,197.79,37.28
2015-10-07,102.8,182.87,199.41,37.62
2015-10-08,103.69,184.48,201.21,38.03
2015-10-09,103.83,184.58,201.33,38.03
2015-10-12,103.85,184.8,201.52,37.95
2015-10-13,103.09,183.57,200.25,37.75
2015-10-14,102.56,182.71,199.29,37.62
2015-10-15,104.11,185.45,202.35,37.99
2015-10-16,104.51,186.2,203.27,38.2
2015-10-19,104.63,186.42,203.37,38.14
2015-10-20,104.51,186.18,203.11,38.07
2015-10-21,103.69,184.97,201.85,37.97
2015-10-22,105.21,188.17,205.21,38.9
2015-10-23,106.31,190.22,207.52,39.27
2015-10-26,106.06,189.77,206.99,39.17
2015-10-27,105.71,189.4,206.57,39.02
2015-10-28,107.1,191.6,208.94,39.37
2015-10-29,106.94,191.53,208.89,39.26
2015-10-30,106.53,190.56,207.93,39.1
2015-11-02,107.93,192.82,210.39,39.52
2015-11-03,108.2,193.43,211.0,39.65
2015-11-04,107.94,192.88,210.38,39.52
2015-11-05,107.82,192.64,210.15,39.34
2015-11-06,107.84,192.56,210.04,39.24
2015-11-09,106.76,190.76,208.08,38.82
2015-11-10,107.0,191.12,208.56,38.86
2015-11-11,106.54,190.39,207.74,38.84
2015-11-12,104.95,187.84,204.84,38.3
2015-11-13,103.84,185.67,202.54,37.96
2015-11-16,105.35,188.52,205.62,38.58
2015-11-17,105.22,188.29,205.47,38.6
2015-11-18,106.9,191.32,208.73,38.98
2015-11-19,106.76,191.22,208.55,39.07
2015-11-20,107.22,191.93,209.31,39.09
2015-11-23,107.11,191.71,209.07,39.15
2015-11-24,107.39,192.02,209.35,39.32
2015-11-25,107.47,191.96,209.32,39.27
2015-11-27,107.63,192.15,209.56,39.3
2015-11-30,107.17,191.37,208.69,39.21
2015-12-01,108.18,193.22,210.68,39.54
2015-12-02,107.05,191.18,208.53,39.19
2015-12-03,105.45,188.46,205.61,38.72
2015-12-04,107.39,192.16,209.62,39.42
2015-12-07,106.55,190.95,208.35,39.23
2015-12-08,105.91,189.73,206.95,38.87
2015-12-09,105.0,188.31,205.34,38.75
2015-12-10,105.31,188.74,205.87,38.88
2015-12-11,103.24,184.98,201.88,38.25
2015-12-14,103.61,186.09,202.9,38.54
2015-12-15,104.72,188.03,205.03,38.9
2015-12-16,106.24,190.67,208.03,39.34
2015-12-17,104.68,187.89,204.86,38.79
2015-12-18,102.9,184.4,200.02,38.13
2015-12-21,103.13,184.93,201.67,38.15
2015-12-22,104.06,186.6,203.5,38.55
2015-12-23,105.36,188.84,206.02,39.04
2015-12-24,105.23,188.51,205.68,38.94
2015-12-28,105.0,188.1,205.21,38.83
2015-12-29,106.12,190.2,207.4,39.22
2015-12-30,105.32,188.8,205.93,39.0
2015-12-31,104.3,186.93,203.87,38.56
2016-01-04,102.74,184.31,201.02,38.12
2016-01-05,102.97,184.64,201.36,38.34
2016-01-06,101.59,182.3,198.82,37.88
2016-01-07,99.1,177.86,194.05,37.09
2016-01-08,97.97,175.97,191.92,36.69
2016-01-11,97.91,175.99,192.11,36.76
2016-01-12,98.58,177.45,193.66,36.98
2016-01-13,96.04,173.11,188.83,36.27
2016-01-14,97.51,175.92,191.93,36.88
2016-01-15,95.46,172.15,187.81,36.11
2016-01-19,95.36,172.34,188.06,36.15
2016-01-20,94.42,170.32,185.65,35.6
2016-01-21,94.79,171.15,186.69,35.91
2016-01-22,96.81,174.66,190.52,36.58
2016-01-25,95.22,172.07,187.64,36.18
2016-01-26,96.67,174.4,190.2,36.7899
2016-01-27,95.57,172.42,188.13,36.58
2016-01-28,95.95,173.36,189.11,36.84
2016-01-29,98.33,177.75,193.72,37.68
2016-02-01,98.35,177.59,193.65,37.66
2016-02-02,96.45,174.37,190.16,37.06
2016-02-03,97.03,175.39,191.3,37.38
2016-02-04,97.26,175.61,191.6,37.39
2016-02-05,95.26,172.31,187.95,36.99
2016-02-08,93.78,169.94,185.42,36.92
2016-02-09,93.66,169.99,185.43,36.86
2016-02-10,93.72,169.88,185.27,36.66
2016-02-11,92.56,167.7,182.86,36.28
2016-02-12,94.36,171.14,186.63,36.86
2016-02-16,96.08,174.01,189.78,37.31
2016-02-17,97.67,176.86,192.88,37.85
2016-02-18,97.28,176.11,192.09,37.86
2016-02-19,97.3,176.07,192.0,37.8
2016-02-22,98.72,178.59,194.78,38.22
2016-02-23,97.53,176.35,192.32,37.91
2016-02-24,98.03,177.18,193.2,38.08
2016-02-25,99.19,179.31,195.54,38.51
2016-02-26,99.11,178.98,195.09,38.26
2016-02-29,98.32,177.38,193.56,37.96
2016-03-01,100.66,181.75,198.11,38.64
2016-03-02,101.22,182.52,199.0,38.83
2016-03-03,101.72,183.19,199.78,38.92
2016-03-04,102.07,183.78,200.43,39.07
2016-03-07,102.28,183.98,200.59,39.2
2016-03-08,101.01,181.91,198.4,38.96
2016-03-09,101.5,182.91,199.38,39.23
2016-03-10,101.47,183.01,199.54,39.23
2016-03-11,103.19,185.98,202.76,39.65
2016-03-14,103.07,185.7,202.5,39.58
2016-03-15,102.24,185.46,202.17,39.59
2016-03-16,102.88,186.57,203.34,39.81
2016-03-17,103.67,187.75,204.63,40.16
2016-03-18,104.13,188.45,204.38,40.23
2016-03-21,104.23,187.73,204.67,39.99
2016-03-22,104.2,187.63,204.56,39.91
2016-03-23,103.35,186.43,203.21,39.69
2016-03-24,103.32,186.3,203.12,39.715
2016-03-28,103.39,186.43,203.24,39.73
2016-03-29,104.54,188.22,205.12,40.08
2016-03-30,104.94,189.01,206.02,40.165
2016-03-31,104.82,188.56,205.52,40.09
2016-04-01,105.48,189.77,206.92,40.25
2016-04-04,105.04,189.17,206.25,40.15
2016-04-05,104.02,187.25,204.19,39.96
2016-04-06,105.16,189.29,206.42,40.28
2016-04-07,103.9,187.06,203.95,39.91
2016-04-08,104.2,187.57,204.5,40.06
2016-04-11,103.91,187.08,204.02,39.91
2016-04-12,104.92,188.9,205.92,40.24
2016-04-13,106.15,190.79,208.0,40.41
2016-04-14,106.11,190.77,208.01,40.34
2016-04-15,106.06,190.56,207.78,40.35
2016-04-18,106.77,191.94,209.24,40.62
2016-04-19,107.07,192.52,209.9,40.68
2016-04-20,107.18,192.68,210.1,40.55
2016-04-21,106.65,191.61,208.97,40.29
2016-04-22,106.8,191.66,208.97,40.28
2016-04-25,106.54,191.35,208.61,40.3
2016-04-26,106.83,191.63,208.92,40.36
2016-04-27,107.09,192.03,209.35,40.63
2016-04-28,106.13,190.3,207.45,40.27
2016-04-29,105.51,189.22,206.33,40.02
2016-05-02,106.33,190.73,207.97,40.26
2016-05-03,105.26,189.1,206.16,40.05
2016-05-04,104.64,187.99,205.01,39.9
2016-05-05,104.6,187.97,204.97,39.92
2016-05-06,104.98,188.65,205.72,40.14
2016-05-09,105.09,188.85,205.89,40.14
2016-05-10,106.34,191.19,208.45,40.5899
2016-05-11,105.37,189.4,206.5,40.28
2016-05-12,105.33,189.51,206.56,40.39
2016-05-13,104.42,187.76,204.76,39.98
2016-05-16,105.46,189.63,206.78,40.34
2016-05-17,104.51,187.96,204.85,39.95
2016-05-18,104.5,187.93,204.91,39.71
2016-05-19,104.09,187.32,204.2,39.67
2016-05-20,104.89,188.49,205.49,39.82
2016-05-23,104.76,188.24,205.21,39.78
2016-05-24,106.16,190.63,207.87,40.25
2016-05-25,106.93,191.93,209.28,40.5
2016-05-26,106.91,192.02,209.34,40.55
2016-05-27,107.39,192.77,210.24,40.66
2016-05-31,107.34,192.54,209.84,40.58
2016-06-01,107.63,192.9,210.27,40.67
2016-06-02,107.99,193.48,210.91,40.71
2016-06-03,107.69,192.92,210.28,40.77
2016-06-06,108.25,193.85,211.35,41.0
2016-06-07,108.46,194.2,211.68,41.15
2016-06-08,108.84,194.84,212.37,41.28
2016-06-09,108.62,194.54,212.08,41.3
2016-06-10,107.5,192.67,210.07,41.12
2016-06-13,106.61,191.22,208.45,40.8
2016-06-14,105.95,190.8,208.04,40.82
2016-06-15,105.84,190.52,207.75,40.75
2016-06-16,106.15,191.14,208.37,40.98
2016-06-17,105.8,190.43,206.52,40.89
2016-06-20,106.52,191.65,207.85,40.88
2016-06-21,106.75,191.24,208.44,40.98
2016-06-22,106.51,190.92,208.1,40.88
2016-06-23,107.98,193.39,210.81,41.37
2016-06-24,104.04,186.56,203.24,40.2
2016-06-27,101.98,183.05,199.6,39.67
2016-06-28,103.85,186.43,203.2,40.17
2016-06-29,105.71,189.64,206.66,40.74
2016-06-30,107.16,192.2,209.48,41.44
2016-07-01,107.37,192.6,209.92,41.48
2016-07-05,106.57,191.25,208.41,41.34
2016-07-06,107.22,192.38,209.66,41.48
2016-07-07,107.17,192.25,209.53,41.42
2016-07-08,108.84,195.17,212.65,41.97
2016-07-11,109.29,195.85,213.4,42.16
2016-07-12,110.2,197.23,214.95,42.38
2016-07-13,110.14,197.16,214.92,42.48
2016-07-14,110.67,198.31,216.12,42.65
2016-07-15,110.55,198.01,215.83,42.63
2016-07-18,110.86,198.58,216.41,42.67
2016-07-19,110.64,198.36,216.19,42.68
2016-07-20,111.23,199.16,217.09,42.83
2016-07-21,110.79,198.41,216.27,42.68
2016-07-22,111.32,199.33,217.24,42.93
2016-07-25,111.03,198.85,216.65,42.84
2016-07-26,111.15,198.84,216.75,42.87
2016-07-27,111.02,198.71,216.52,42.64
2016-07-28,111.16,198.93,216.77,42.55
2016-07-29,111.42,199.28,217.12,42.62
2016-08-01,111.27,199.05,216.94,42.49
2016-08-02,110.43,197.81,215.55,42.22
2016-08-03,110.84,198.38,216.18,42.24
2016-08-04,110.97,198.57,216.41,42.31
2016-08-05,111.89,200.17,218.18,42.55
2016-08-08,111.82,200.07,218.05,42.55
2016-08-09,111.92,200.2,218.18,42.57
2016-08-10,111.59,199.69,217.64,42.56
2016-08-11,112.15,200.67,218.65,42.79
2016-08-12,112.04,200.47,218.46,42.76
2016-08-15,112.45,201.05,219.09,42.88
2016-08-16,111.81,200.01,217.96,42.63
2016-08-17,111.95,200.34,218.37,42.7
2016-08-18,112.3,200.82,218.86,42.83
2016-08-19,112.14,200.54,218.54,42.68
2016-08-22,112.17,200.52,218.53,42.63
2016-08-23,112.47,200.89,218.97,42.73
2016-08-24,111.84,199.92,217.85,42.62
2016-08-25,111.77,199.76,217.7,42.6
2016-08-26,111.54,199.38,217.29,42.48
2016-08-29,112.15,200.39,218.36,42.72
2016-08-30,111.97,200.01,218.0,42.56
2016-08-31,111.65,199.52,217.38,42.48
2016-09-01,111.71,199.48,217.39,42.56
2016-09-02,112.28,200.37,218.37,42.74
2016-09-06,112.6,201.0,219.03,42.86
2016-09-07,112.75,200.99,219.01,42.79
2016-09-08,112.46,200.52,218.51,42.7
2016-09-09,109.655,195.68,213.28,41.64
2016-09-12,111.19,198.48,216.34,42.23
2016-09-13,108.92,194.78,213.23,41.6499
2016-09-14,108.93,194.66,213.15,41.55
2016-09-15,110.05,196.66,215.28,41.98
2016-09-16,109.61,195.89,213.37,41.86
2016-09-19,109.77,195.95,213.41,41.61
2016-09-20,109.72,195.97,213.42,41.59
2016-09-21,110.98,198.17,215.82,42.01
2016-09-22,111.79,199.36,217.18,42.21
2016-09-23,111.15,198.29,215.99,41.99
2016-09-26,110.27,196.71,214.24,41.65
2016-09-27,110.9,197.91,215.57,41.97
2016-09-28,111.55,198.98,216.64,42.2
2016-09-29,110.46,197.11,214.68,41.97
2016-09-30,111.33,198.69,216.3,42.31
2016-10-03,110.99,198.06,215.78,42.155
2016-10-04,110.49,197.14,214.68,41.83
2016-10-05,110.92,197.96,215.63,42.01
2016-10-06,110.96,198.19,215.78,42.04
2016-10-07,110.54,197.46,215.04,41.96
2016-10-10,111.14,198.37,216.16,42.02
2016-10-11,109.66,195.96,213.43,41.6
2016-10-12,109.79,196.21,213.71,41.63
2016-10-13,109.4,195.58,213.01,41.5
2016-10-14,109.37,195.63,213.12,41.56
2016-10-17,109.06,195.05,212.38,41.45
2016-10-18,109.7,196.2,213.71,41.48
2016-10-19,110.05,196.74,214.28,41.39
2016-10-20,109.84,196.42,213.88,41.25
2016-10-21,109.8,196.47,213.98,41.39
2016-10-24,110.35,197.27,214.89,41.6
2016-10-25,109.88,196.71,214.17,41.62
2016-10-26,109.55,196.27,213.74,41.69
2016-10-27,109.18,195.75,213.17,41.56
2016-10-28,108.82,195.13,212.54,41.6
2016-10-31,108.89,195.13,212.55,41.65
2016-11-01,108.08,193.77,211.01,41.37
2016-11-02,107.33,192.49,209.74,41.2163
2016-11-03,106.86,191.74,208.78,41.1
2016-11-04,106.79,191.48,208.55,40.94
2016-11-07,109.15,195.68,213.15,41.71
2016-11-08,109.62,196.58,214.11,41.95
2016-11-09,111.0,198.68,216.38,42.33
2016-11-10,111.37,199.14,216.92,42.28
2016-11-11,111.41,198.77,216.42,42.25
2016-11-14,111.7,198.8,216.59,42.19
2016-11-15,112.57,200.41,218.28,42.53
2016-11-16,112.41,200.07,217.87,42.53
2016-11-17,112.98,201.02,218.99,42.57
2016-11-18,112.77,200.66,218.5,42.52
2016-11-21,113.62,202.14,220.15,42.81
2016-11-22,113.95,202.51,220.58,43.03
2016-11-23,114.11,202.69,220.7,43.05
2016-11-25,114.55,203.5,221.52,43.24
2016-11-28,113.89,202.54,220.48,43.18
2016-11-29,114.05,202.86,220.91,43.17
2016-11-30,113.78,202.4,220.38,43.01
2016-12-01,113.31,201.61,219.57,42.72
2016-12-02,113.31,201.75,219.68,42.86
2016-12-05,114.1,202.91,221.0,43.04
2016-12-06,114.68,203.62,221.7,43.16
2016-12-07,116.1,206.2,224.6,43.77
2016-12-08,116.52,206.74,225.15,43.79
2016-12-09,117.15,208.0,226.51,44.03
2016-12-12,116.85,207.77,226.25,44.25
2016-12-13,117.53,209.19,227.76,44.53
2016-12-14,116.47,207.46,225.88,44.08
2016-12-15,116.95,208.23,226.81,44.21
2016-12-16,116.77,207.87,225.04,44.23
2016-12-19,117.1,208.34,225.53,43.94
2016-12-20,116.87,209.14,226.4,44.05
2016-12-21,116.54,208.57,225.77,43.95
2016-12-22,116.24,207.01,225.38,43.91
2016-12-23,116.42,207.19,225.71,43.94
2016-12-27,116.71,207.7,226.27,44.01
2016-12-28,115.74,206.06,224.4,43.68
2016-12-29,115.75,206.02,224.35,43.72
2016-12-30,115.32,205.31,223.53,43.57
2017-01-03,116.2,206.74,225.24,43.8
2017-01-04,117.09,207.96,226.58,43.87
2017-01-05,116.86,207.8,226.4,43.83
2017-01-06,117.23,208.61,227.21,43.83
2017-01-09,116.78,207.95,226.46,43.6
2017-01-10,116.87,207.92,226.46,43.45
2017-01-11,117.24,208.51,227.1,43.57
2017-01-12,116.93,208.05,226.53,43.48
2017-01-13,117.22,208.46,227.05,43.51
2017-01-17,116.7,207.72,226.25,43.51
2017-01-18,116.97,208.16,226.75,43.53
2017-01-19,116.51,207.46,225.91,43.37
2017-01-20,116.91,208.13,226.74,43.6
2017-01-23,116.6,207.65,226.15,43.41
2017-01-24,117.51,208.97,227.6,43.67
2017-01-25,118.52,210.71,229.57,43.96
2017-01-26,118.35,210.55,229.33,43.8
2017-01-27,118.16,210.25,228.97,43.81
2017-01-30,117.36,208.98,227.55,43.57
2017-01-31,117.46,208.97,227.53,43.36
2017-02-01,117.45,209.0,227.62,43.16
2017-02-02,117.53,209.09,227.77,43.21
2017-02-03,118.42,210.64,229.34,43.41
2017-02-06,118.14,210.2,228.93,43.36
2017-02-07,118.13,210.25,228.94,43.45
2017-02-08,118.26,210.52,229.24,43.51
2017-02-09,119.04,211.72,230.6,43.69
2017-02-10,119.54,212.57,231.51,43.79
2017-02-13,120.14,213.7,232.77,44.01
2017-02-14,120.58,214.59,233.7,44.1
2017-02-15,121.24,215.68,234.92,44.35
2017-02-16,121.13,215.51,234.72,44.43
2017-02-17,121.31,215.84,235.09,44.49
2017-02-21,122.03,217.11,236.49,44.73
2017-02-22,121.87,217.01,236.28,44.69
2017-02-23,121.78,217.13,236.44,44.88
2017-02-24,121.98,217.39,236.74,45.0
2017-02-27,122.25,217.71,237.11,45.01
2017-02-28,121.8,217.07,236.47,44.84
2017-03-01,123.44,220.15,239.78,45.31
2017-03-02,122.65,218.86,238.27,45.16
2017-03-03,122.75,218.98,238.42,45.11
2017-03-06,122.27,218.3,237.71,45.04
2017-03-07,121.88,217.64,237.0,44.9
2017-03-08,121.54,217.18,236.56,44.85
2017-03-09,121.6,217.41,236.86,44.87
2017-03-10,122.04,218.17,237.69,45.05
2017-03-13,122.13,218.3,237.81,45.03
2017-03-14,121.69,217.56,236.9,44.89
2017-03-15,122.79,219.37,238.95,45.23
2017-03-16,122.64,219.0,238.48,45.19
2017-03-17,122.57,218.56,237.03,45.22
2017-03-20,122.2717,218.3327,236.77,44.8434
2017-03-21,120.57,215.58,233.73,44.5
2017-03-22,120.73,215.02,234.28,44.54
2017-03-23,120.69,214.8,234.03,44.48
2017-03-24,120.16,214.73,233.86,44.38
2017-03-27,120.02,214.38,233.62,44.34
2017-03-28,120.86,215.97,235.32,44.57
2017-03-29,121.08,216.29,235.54,44.56
2017-03-30,121.53,216.87,236.29,44.62
2017-03-31,121.32,216.35,235.74,44.58
2017-04-03,121.02,216.08,235.33,44.45
2017-04-04,121.08,216.2,235.48,44.56
2017-04-05,120.59,215.54,234.78,44.44
2017-04-06,120.97,216.1,235.44,44.46
2017-04-07,120.88,215.91,235.2,44.48
2017-04-10,121.03,216.06,235.34,44.48
2017-04-11,120.99,215.79,235.06,44.49
2017-04-12,120.37,214.9,234.03,44.36
2017-04-13,119.55,213.47,232.51,44.09
2017-04-17,120.59,215.34,234.57,44.38
2017-04-18,120.33,214.75,233.87,44.37
2017-04-19,120.23,214.28,233.44,44.19
2017-04-20,121.22,216.03,235.34,44.41
2017-04-21,120.83,215.4,234.59,44.34
2017-04-24,122.11,217.7,237.17,44.73
2017-04-25,122.87,219.01,238.55,44.97
2017-04-26,122.9,218.85,238.4,44.87
2017-04-27,123.02,219.02,238.6,44.9
2017-04-28,122.61,218.6,238.08,44.69
2017-05-01,122.93,219.13,238.68,44.62
2017-05-02,122.93,219.2,238.77,44.64
2017-05-03,122.63,218.98,238.48,44.67
2017-05-04,122.72,219.18,238.76,44.71
2017-05-05,123.33,220.06,239.7,44.87
2017-05-08,123.14,220.07,239.66,44.82
2017-05-09,123.1,219.79,239.44,44.78
2017-05-10,123.37,220.2,239.87,44.81
2017-05-11,123.01,219.75,239.38,44.62
2017-05-12,122.77,219.41,238.98,44.54
2017-05-15,123.43,220.52,240.3,44.78
2017-05-16,123.36,220.48,240.08,44.82
2017-05-17,121.14,216.57,235.82,44.27
2017-05-18,121.5,217.36,236.77,44.32
2017-05-19,122.37,218.71,238.31,44.66
2017-05-22,123.02,219.93,239.52,44.89
2017-05-23,123.23,220.36,240.05,44.86
2017-05-24,123.59,220.89,240.61,44.95
